8, 65, 240
8, 151, 243
85, 144, 247
45, 119, 245
13, 91, 251
6, 88, 230
7, 69, 241
36, 121, 247
9, 81, 245
5, 13, 204
121, 170, 246
10, 74, 236
3, 78, 241
1, 38, 212
17, 112, 251
5, 6, 164
6, 64, 223
4, 91, 241
31, 131, 243
10, 48, 220
9, 13, 195
56, 122, 241
8, 136, 241
5, 5, 205
55, 118, 246
3, 71, 238
32, 123, 244
19, 121, 247
31, 127, 245
3, 4, 184
28, 112, 242
9, 110, 249
7, 10, 169
10, 145, 237
105, 159, 242
72, 140, 247
25, 59, 206
7, 92, 238
27, 133, 240
105, 162, 247
1, 45, 228
6, 71, 239
53, 131, 251
68, 132, 250
45, 137, 248
47, 150, 242
64, 139, 241
9, 140, 249
3, 8, 195
31, 96, 235
3, 52, 238
25, 28, 196
47, 146, 244
1, 56, 215
19, 102, 247
67, 138, 242
64, 134, 247
4, 109, 244
18, 103, 243
1, 74, 232
35, 133, 243
5, 61, 234
3, 89, 241
35, 91, 246
2, 46, 231
19, 136, 245
22, 49, 237
44, 127, 243
7, 12, 191
18, 77, 227
12, 99, 249
6, 8, 196
1, 86, 242
11, 100, 245
5, 34, 222
55, 128, 250
35, 128, 249
7, 5, 188
27, 110, 242
2, 83, 234
13, 68, 229
5, 37, 227
1, 63, 231
4, 12, 203
18, 133, 243
34, 100, 243
5, 46, 232
13, 61, 226
47, 127, 244
7, 102, 242
26, 104, 235
119, 166, 250
12, 62, 222
7, 19, 207
14, 100, 246
31, 130, 246
51, 130, 247
1, 55, 232
3, 45, 211
10, 126, 250
2, 8, 181
10, 65, 240
20, 74, 215
7, 12, 204
14, 77, 235
4, 19, 219
35, 151, 246
8, 64, 219
3, 21, 204
10, 102, 243
7, 5, 201
17, 74, 227
6, 70, 242
9, 38, 227
28, 81, 221
7, 39, 199
13, 102, 240
47, 149, 245
83, 141, 246
2, 101, 237
50, 115, 244
20, 81, 231
17, 111, 230
2, 6, 148
19, 108, 253
20, 74, 228
30, 115, 247
8, 71, 235
2, 11, 199
63, 133, 246
70, 132, 246
107, 162, 247
7, 53, 218
20, 77, 233
1, 134, 245
7, 37, 210
14, 118, 249
1, 73, 235
8, 1, 176
12, 38, 228
3, 44, 201
4, 60, 233
8, 45, 219
33, 112, 239
30, 108, 244
5, 101, 238
13, 71, 230
7, 46, 215
77, 140, 244
20, 70, 230
75, 132, 241
6, 7, 199
12, 72, 226
17, 118, 246
5, 110, 243
30, 142, 242
16, 59, 228
5, 113, 248
3, 55, 215
5, 11, 200
1, 18, 191
41, 139, 247
9, 132, 252
38, 124, 244
9, 116, 244
10, 46, 216
33, 141, 243
8, 52, 235
5, 89, 241
11, 27, 227
97, 153, 248
90, 154, 248
7, 53, 231
16, 146, 237
5, 38, 195
36, 149, 243
9, 109, 241
3, 62, 231
20, 111, 244
17, 96, 241
24, 136, 242
90, 150, 250
27, 90, 235
1, 25, 207
42, 128, 240
41, 124, 245
93, 155, 245
6, 51, 218
4, 78, 236
28, 103, 235
16, 100, 242
90, 143, 247
60, 128, 247
40, 128, 246
8, 81, 239
25, 110, 250
17, 133, 244
20, 106, 250
12, 68, 241
43, 133, 241
18, 71, 212
5, 45, 211
36, 137, 246
33, 122, 243
113, 164, 244
4, 73, 242
60, 124, 249
4, 124, 244
4, 3, 183
5, 38, 208
9, 90, 241
36, 130, 243
4, 47, 226
23, 109, 233
53, 118, 246
3, 103, 245
1, 3, 165
105, 157, 251
52, 119, 242
2, 44, 227
1, 47, 208
7, 11, 183
2, 28, 219
54, 134, 251
29, 127, 245
43, 121, 244
5, 14, 201
5, 52, 227
7, 4, 180
57, 139, 246
8, 62, 239
12, 46, 199
7, 124, 245
20, 87, 250
24, 112, 248
4, 112, 247
6, 104, 242
4, 10, 199
1, 61, 227
5, 26, 211
8, 115, 250
97, 156, 249
55, 119, 243
48, 124, 244
10, 71, 235
4, 3, 196
48, 133, 249
3, 126, 242
11, 87, 240
35, 112, 239
2, 26, 186
3, 68, 237
7, 93, 235
19, 118, 246
16, 103, 243
5, 33, 227
10, 120, 248
6, 3, 173
7, 105, 245
35, 107, 245
104, 160, 242
16, 99, 245
10, 8, 192
103, 156, 247
60, 127, 250
15, 34, 203
44, 152, 247
26, 102, 244
1, 95, 238
4, 44, 210
4, 28, 202
11, 109, 241
18, 149, 242
3, 5, 194
27, 135, 246
18, 107, 245
5, 62, 231
64, 148, 250
2, 111, 243
26, 136, 242
6, 10, 189
6, 13, 194
4, 40, 212
9, 63, 218
6, 114, 246
18, 100, 242
47, 136, 240
5, 58, 233
2, 2, 192
95, 150, 247
12, 11, 204
18, 93, 239
26, 131, 248
3, 35, 194
43, 120, 247
47, 145, 245
4, 35, 218
115, 164, 244
47, 148, 250
2, 36, 190
7, 123, 248
32, 83, 229
21, 42, 234
4, 25, 210
11, 151, 251
1, 76, 238
4, 44, 223
4, 9, 202
18, 130, 242
6, 20, 210
2, 29, 187
10, 86, 246
5, 43, 231
2, 133, 244
38, 125, 245
115, 159, 250
6, 95, 246
3, 42, 210
66, 136, 250
10, 123, 249
50, 140, 248
